,ZIP,STATE,MSA No.,MSA NAME
32465,69121,NE,99027,NE NONMETROPOLITAN AREA
32466,69122,NE,99027,NE NONMETROPOLITAN AREA
32467,69123,NE,99027,NE NONMETROPOLITAN AREA
32468,69125,NE,99027,NE NONMETROPOLITAN AREA
32469,69127,NE,99027,NE NONMETROPOLITAN AREA
32470,69128,NE,99027,NE NONMETROPOLITAN AREA
32471,69129,NE,99027,NE NONMETROPOLITAN AREA
32472,69130,NE,99027,NE NONMETROPOLITAN AREA
32473,69131,NE,99027,NE NONMETROPOLITAN AREA
32474,69132,NE,99027,NE NONMETROPOLITAN AREA
32475,69133,NE,99027,NE NONMETROPOLITAN AREA
32476,69134,NE,99027,NE NONMETROPOLITAN AREA
32477,69135,NE,99027,NE NONMETROPOLITAN AREA
32478,69138,NE,99027,NE NONMETROPOLITAN AREA
32479,69140,NE,99027,NE NONMETROPOLITAN AREA
32480,69141,NE,99027,NE NONMETROPOLITAN AREA
32481,69142,NE,99027,NE NONMETROPOLITAN AREA
32482,69143,NE,99027,NE NONMETROPOLITAN AREA
32483,69144,NE,99027,NE NONMETROPOLITAN AREA
32484,69145,NE,99027,NE NONMETROPOLITAN AREA
32485,69146,NE,99027,NE NONMETROPOLITAN AREA
32486,69147,NE,99027,NE NONMETROPOLITAN AREA
32487,69148,NE,99027,NE NONMETROPOLITAN AREA
32488,69149,NE,99027,NE NONMETROPOLITAN AREA
32491,ZIP CODE,STATE,MSA No.,MSA Name
32492,69150,NE,99027,NE NONMETROPOLITAN AREA
32493,69151,NE,99027,NE NONMETROPOLITAN AREA
32494,69152,NE,99027,NE NONMETROPOLITAN AREA
32495,69153,NE,99027,NE NONMETROPOLITAN AREA
32496,69154,NE,99027,NE NONMETROPOLITAN AREA
32497,69155,NE,99027,NE NONMETROPOLITAN AREA
32498,69156,NE,99027,NE NONMETROPOLITAN AREA
32499,69157,NE,99027,NE NONMETROPOLITAN AREA
32500,69160,NE,99027,NE NONMETROPOLITAN AREA
32501,69161,NE,99027,NE NONMETROPOLITAN AREA
32502,69162,NE,99027,NE NONMETROPOLITAN AREA
32503,69163,NE,99027,NE NONMETROPOLITAN AREA
32504,69165,NE,99027,NE NONMETROPOLITAN AREA
32505,69166,NE,99027,NE NONMETROPOLITAN AREA
32506,69167,NE,99027,NE NONMETROPOLITAN AREA
32507,69168,NE,99027,NE NONMETROPOLITAN AREA
32508,69169,NE,99027,NE NONMETROPOLITAN AREA
32509,69170,NE,99027,NE NONMETROPOLITAN AREA
32510,69171,NE,99027,NE NONMETROPOLITAN AREA
32511,69190,NE,99027,NE NONMETROPOLITAN AREA
32512,69201,NE,99027,NE NONMETROPOLITAN AREA
32513,69210,NE,99027,NE NONMETROPOLITAN AREA
32514,69211,NE,99027,NE NONMETROPOLITAN AREA
32515,69212,NE,99027,NE NONMETROPOLITAN AREA
32516,69214,NE,99027,NE NONMETROPOLITAN AREA
32517,69216,NE,99027,NE NONMETROPOLITAN AREA
32518,69217,NE,99027,NE NONMETROPOLITAN AREA
32519,69218,NE,99027,NE NONMETROPOLITAN AREA
32520,69219,NE,99027,NE NONMETROPOLITAN AREA
32521,69220,NE,99027,NE NONMETROPOLITAN AREA
32522,69221,NE,99027,NE NONMETROPOLITAN AREA
32523,69301,NE,99027,NE NONMETROPOLITAN AREA
32524,69331,NE,99027,NE NONMETROPOLITAN AREA
32525,69333,NE,99027,NE NONMETROPOLITAN AREA
32526,69334,NE,99027,NE NONMETROPOLITAN AREA
32527,69335,NE,99027,NE NONMETROPOLITAN AREA
32528,69336,NE,99027,NE NONMETROPOLITAN AREA
32529,69337,NE,99027,NE NONMETROPOLITAN AREA
32530,69339,NE,99027,NE NONMETROPOLITAN AREA
32531,69340,NE,99027,NE NONMETROPOLITAN AREA
32532,69341,NE,99027,NE NONMETROPOLITAN AREA
32533,69343,NE,99027,NE NONMETROPOLITAN AREA
32534,69345,NE,99027,NE NONMETROPOLITAN AREA
32535,69346,NE,99027,NE NONMETROPOLITAN AREA
32536,69347,NE,99027,NE NONMETROPOLITAN AREA
32537,69348,NE,99027,NE NONMETROPOLITAN AREA
32538,69349,NE,99027,NE NONMETROPOLITAN AREA
32539,69350,NE,99027,NE NONMETROPOLITAN AREA
32540,69351,NE,99027,NE NONMETROPOLITAN AREA
32541,69352,NE,99027,NE NONMETROPOLITAN AREA
32542,69353,NE,99027,NE NONMETROPOLITAN AREA
32543,69354,NE,99027,NE NONMETROPOLITAN AREA
32544,69355,NE,99027,NE NONMETROPOLITAN AREA
32545,69356,NE,99027,NE NONMETROPOLITAN AREA
32546,69357,NE,99027,NE NONMETROPOLITAN AREA
32547,69358,NE,99027,NE NONMETROPOLITAN AREA
32548,69360,NE,99027,NE NONMETROPOLITAN AREA
32549,69361,NE,99027,NE NONMETROPOLITAN AREA
32550,69363,NE,99027,NE NONMETROPOLITAN AREA
32551,69365,NE,99027,NE NONMETROPOLITAN AREA
32552,69366,NE,99027,NE NONMETROPOLITAN AREA
32553,69367,NE,99027,NE NONMETROPOLITAN AREA
32554,70001,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32557,ZIP CODE,STATE,MSA No.,MSA Name
32558,70002,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32559,70003,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32560,70004,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32561,70005,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32562,70006,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32563,70009,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32564,70010,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32565,70011,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32566,70030,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32567,70031,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32568,70032,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32569,70033,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32570,70036,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32571,70037,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32572,70038,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32573,70039,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32574,70040,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32575,70041,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32576,70042,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32577,70043,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32578,70044,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32579,70046,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32580,70047,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32581,70049,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32582,70050,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32583,70051,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32584,70052,LA,99018,LA NONMETROPOLITAN AREA
32585,70053,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32586,70054,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32587,70055,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32588,70056,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32589,70057,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32590,70058,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32591,70059,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32592,70060,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32593,70062,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32594,70063,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32595,70064,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32596,70065,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32597,70066,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32598,70067,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32599,70068,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32600,70069,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32601,70070,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32602,70071,LA,99018,LA NONMETROPOLITAN AREA
32603,70072,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32604,70073,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32605,70075,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32606,70076,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32607,70078,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32608,70079,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32609,70080,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32610,70081,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32611,70082,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32612,70083,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32613,70084,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32614,70085,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32615,70086,LA,99018,LA NONMETROPOLITAN AREA
32616,70087,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32617,70090,LA,99018,LA NONMETROPOLITAN AREA
32618,70091,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32619,70092,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32620,70093,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32623,ZIP CODE,STATE,MSA No.,MSA Name
32624,70094,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32625,70096,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32626,70097,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32627,70112,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32628,70113,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32629,70114,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32630,70115,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32631,70116,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32632,70117,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32633,70118,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32634,70119,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32635,70121,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32636,70122,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32637,70123,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32638,70124,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32639,70125,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32640,70126,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32641,70127,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32642,70128,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32643,70129,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32644,70130,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32645,70131,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32646,70139,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32647,70140,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32648,70141,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32649,70142,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32650,70143,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32651,70145,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32652,70146,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32653,70148,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32654,70149,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32655,70150,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32656,70151,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32657,70152,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32658,70153,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32659,70154,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32660,70156,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32661,70157,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32662,70158,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32663,70159,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32664,70160,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32665,70161,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32666,70162,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32667,70163,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32668,70164,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32669,70165,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32670,70166,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32671,70167,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32672,70170,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32673,70172,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32674,70174,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32675,70175,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32676,70176,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32677,70177,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32678,70178,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32679,70179,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32680,70181,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32681,70182,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32682,70183,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32683,70184,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32684,70185,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32685,70186,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32686,70187,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32689,ZIP CODE,STATE,MSA No.,MSA Name
32690,70189,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32691,70190,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32692,70195,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32693,70301,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32694,70302,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32695,70310,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32696,70339,LA,99018,LA NONMETROPOLITAN AREA
32697,70340,LA,99018,LA NONMETROPOLITAN AREA
32698,70341,LA,99018,LA NONMETROPOLITAN AREA
32699,70342,LA,99018,LA NONMETROPOLITAN AREA
32700,70343,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32701,70344,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32702,70345,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32703,70346,LA,12940,"Baton Rouge, LA MSA"
32704,70352,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32705,70353,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32706,70354,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32707,70355,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32708,70356,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32709,70357,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32710,70358,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32711,70359,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32712,70360,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32713,70361,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32714,70363,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32715,70364,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32716,70371,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32717,70372,LA,99018,LA NONMETROPOLITAN AREA
32718,70373,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32719,70374,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32720,70375,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32721,70376,LA,12940,"Baton Rouge, LA MSA"
32722,70377,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32723,70380,LA,99018,LA NONMETROPOLITAN AREA
32724,70381,LA,99018,LA NONMETROPOLITAN AREA
32725,70390,LA,99018,LA NONMETROPOLITAN AREA
32726,70391,LA,99018,LA NONMETROPOLITAN AREA
32727,70392,LA,99018,LA NONMETROPOLITAN AREA
32728,70393,LA,99018,LA NONMETROPOLITAN AREA
32729,70394,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32730,70395,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32731,70397,LA,26380,"Houma-Bayou Cane-Thibodaux, LA MSA"
32732,70401,LA,99018,LA NONMETROPOLITAN AREA
32733,70402,LA,99018,LA NONMETROPOLITAN AREA
32734,70403,LA,99018,LA NONMETROPOLITAN AREA
32735,70404,LA,99018,LA NONMETROPOLITAN AREA
32736,70420,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32737,70421,LA,99018,LA NONMETROPOLITAN AREA
32738,70422,LA,99018,LA NONMETROPOLITAN AREA
32739,70426,LA,99018,LA NONMETROPOLITAN AREA
32740,70427,LA,99018,LA NONMETROPOLITAN AREA
32741,70429,LA,99018,LA NONMETROPOLITAN AREA
32742,70431,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32743,70433,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32744,70434,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32745,70435,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32746,70436,LA,99018,LA NONMETROPOLITAN AREA
32747,70437,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32748,70438,LA,99018,LA NONMETROPOLITAN AREA
32749,70441,LA,12940,"Baton Rouge, LA MSA"
32750,70442,LA,99018,LA NONMETROPOLITAN AREA
32751,70443,LA,99018,LA NONMETROPOLITAN AREA
32752,70444,LA,99018,LA NONMETROPOLITAN AREA
32755,ZIP CODE,STATE,MSA No.,MSA Name
32756,70445,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32757,70446,LA,99018,LA NONMETROPOLITAN AREA
32758,70447,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32759,70448,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32760,70449,LA,12940,"Baton Rouge, LA MSA"
32761,70450,LA,99018,LA NONMETROPOLITAN AREA
32762,70451,LA,99018,LA NONMETROPOLITAN AREA
32763,70452,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32764,70453,LA,12940,"Baton Rouge, LA MSA"
32765,70454,LA,99018,LA NONMETROPOLITAN AREA
32766,70455,LA,99018,LA NONMETROPOLITAN AREA
32767,70456,LA,99018,LA NONMETROPOLITAN AREA
32768,70457,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32769,70458,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32770,70459,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32771,70460,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32772,70461,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32773,70462,LA,12940,"Baton Rouge, LA MSA"
32774,70463,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32775,70464,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32776,70465,LA,99018,LA NONMETROPOLITAN AREA
32777,70466,LA,99018,LA NONMETROPOLITAN AREA
32778,70467,LA,99018,LA NONMETROPOLITAN AREA
32779,70469,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32780,70470,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32781,70471,LA,35380,"New Orleans-Metairie-Kenner, LA MSA"
32782,70500,LA,29180,"Lafayette, LA MSA"
32783,70501,LA,29180,"Lafayette, LA MSA"
32784,70502,LA,29180,"Lafayette, LA MSA"
32785,70503,LA,29180,"Lafayette, LA MSA"
32786,70504,LA,29180,"Lafayette, LA MSA"
32787,70505,LA,29180,"Lafayette, LA MSA"
32788,70506,LA,29180,"Lafayette, LA MSA"
32789,70507,LA,29180,"Lafayette, LA MSA"
32790,70508,LA,29180,"Lafayette, LA MSA"
32791,70509,LA,29180,"Lafayette, LA MSA"
32792,70510,LA,99018,LA NONMETROPOLITAN AREA
32793,70511,LA,99018,LA NONMETROPOLITAN AREA
32794,70512,LA,99018,LA NONMETROPOLITAN AREA
32795,70513,LA,99018,LA NONMETROPOLITAN AREA
32796,70514,LA,99018,LA NONMETROPOLITAN AREA
32797,70515,LA,99018,LA NONMETROPOLITAN AREA
32798,70516,LA,99018,LA NONMETROPOLITAN AREA
32799,70517,LA,29180,"Lafayette, LA MSA"
32800,70518,LA,29180,"Lafayette, LA MSA"
32801,70519,LA,29180,"Lafayette, LA MSA"
32802,70520,LA,29180,"Lafayette, LA MSA"
32803,70521,LA,29180,"Lafayette, LA MSA"
32804,70522,LA,99018,LA NONMETROPOLITAN AREA
32805,70523,LA,99018,LA NONMETROPOLITAN AREA
32806,70524,LA,99018,LA NONMETROPOLITAN AREA
32807,70525,LA,99018,LA NONMETROPOLITAN AREA
32808,70526,LA,99018,LA NONMETROPOLITAN AREA
32809,70527,LA,99018,LA NONMETROPOLITAN AREA
32810,70528,LA,99018,LA NONMETROPOLITAN AREA
32811,70529,LA,29180,"Lafayette, LA MSA"
32812,70531,LA,99018,LA NONMETROPOLITAN AREA
32813,70532,LA,99018,LA NONMETROPOLITAN AREA
32814,70533,LA,99018,LA NONMETROPOLITAN AREA
32815,70534,LA,99018,LA NONMETROPOLITAN AREA
32816,70535,LA,99018,LA NONMETROPOLITAN AREA
32817,70537,LA,99018,LA NONMETROPOLITAN AREA
32818,70538,LA,99018,LA NONMETROPOLITAN AREA
32821,ZIP CODE,STATE,MSA No.,MSA Name
32822,70540,LA,99018,LA NONMETROPOLITAN AREA
32823,70541,LA,99018,LA NONMETROPOLITAN AREA
32824,70542,LA,99018,LA NONMETROPOLITAN AREA
32825,70543,LA,99018,LA NONMETROPOLITAN AREA
32826,70544,LA,99018,LA NONMETROPOLITAN AREA
32827,70546,LA,99018,LA NONMETROPOLITAN AREA
32828,70548,LA,99018,LA NONMETROPOLITAN AREA
32829,70549,LA,99018,LA NONMETROPOLITAN AREA
32830,70550,LA,99018,LA NONMETROPOLITAN AREA
32831,70551,LA,99018,LA NONMETROPOLITAN AREA
32832,70552,LA,99018,LA NONMETROPOLITAN AREA
32833,70554,LA,99018,LA NONMETROPOLITAN AREA
32834,70555,LA,99018,LA NONMETROPOLITAN AREA
32835,70556,LA,99018,LA NONMETROPOLITAN AREA
32836,70558,LA,29180,"Lafayette, LA MSA"
32837,70559,LA,99018,LA NONMETROPOLITAN AREA
32838,70560,LA,99018,LA NONMETROPOLITAN AREA
32839,70562,LA,99018,LA NONMETROPOLITAN AREA
32840,70563,LA,99018,LA NONMETROPOLITAN AREA
32841,70569,LA,99018,LA NONMETROPOLITAN AREA
32842,70570,LA,99018,LA NONMETROPOLITAN AREA
32843,70571,LA,99018,LA NONMETROPOLITAN AREA
32844,70575,LA,99018,LA NONMETROPOLITAN AREA
32845,70576,LA,99018,LA NONMETROPOLITAN AREA
32846,70577,LA,99018,LA NONMETROPOLITAN AREA
32847,70578,LA,99018,LA NONMETROPOLITAN AREA
32848,70580,LA,99018,LA NONMETROPOLITAN AREA
32849,70581,LA,99018,LA NONMETROPOLITAN AREA
32850,70582,LA,29180,"Lafayette, LA MSA"
32851,70583,LA,29180,"Lafayette, LA MSA"
32852,70584,LA,99018,LA NONMETROPOLITAN AREA
32853,70585,LA,99018,LA NONMETROPOLITAN AREA
32854,70586,LA,99018,LA NONMETROPOLITAN AREA
32855,70589,LA,99018,LA NONMETROPOLITAN AREA
32856,70591,LA,99018,LA NONMETROPOLITAN AREA
32857,70592,LA,29180,"Lafayette, LA MSA"
32858,70593,LA,29180,"Lafayette, LA MSA"
32859,70595,LA,29180,"Lafayette, LA MSA"
32860,70596,LA,29180,"Lafayette, LA MSA"
32861,70598,LA,29180,"Lafayette, LA MSA"
32862,70601,LA,29340,"Lake Charles, LA MSA"
32863,70602,LA,29340,"Lake Charles, LA MSA"
32864,70605,LA,29340,"Lake Charles, LA MSA"
32865,70606,LA,29340,"Lake Charles, LA MSA"
32866,70607,LA,29340,"Lake Charles, LA MSA"
32867,70609,LA,29340,"Lake Charles, LA MSA"
32868,70611,LA,29340,"Lake Charles, LA MSA"
32869,70612,LA,29340,"Lake Charles, LA MSA"
32870,70615,LA,29340,"Lake Charles, LA MSA"
32871,70616,LA,29340,"Lake Charles, LA MSA"
32872,70629,LA,29340,"Lake Charles, LA MSA"
32873,70630,LA,29340,"Lake Charles, LA MSA"
32874,70631,LA,29340,"Lake Charles, LA MSA"
32875,70632,LA,29340,"Lake Charles, LA MSA"
32876,70633,LA,29340,"Lake Charles, LA MSA"
32877,70634,LA,99018,LA NONMETROPOLITAN AREA
32878,70637,LA,99018,LA NONMETROPOLITAN AREA
32879,70638,LA,99018,LA NONMETROPOLITAN AREA
32880,70639,LA,99018,LA NONMETROPOLITAN AREA
32881,70640,LA,99018,LA NONMETROPOLITAN AREA
32882,70642,LA,99018,LA NONMETROPOLITAN AREA
32883,70643,LA,29340,"Lake Charles, LA MSA"
32884,70644,LA,99018,LA NONMETROPOLITAN AREA
32887,ZIP CODE,STATE,MSA No.,MSA Name
32888,70645,LA,29340,"Lake Charles, LA MSA"
32889,70646,LA,29340,"Lake Charles, LA MSA"
32890,70647,LA,29340,"Lake Charles, LA MSA"
32891,70648,LA,99018,LA NONMETROPOLITAN AREA
32892,70650,LA,99018,LA NONMETROPOLITAN AREA
32893,70651,LA,99018,LA NONMETROPOLITAN AREA
32894,70652,LA,99018,LA NONMETROPOLITAN AREA
32895,70653,LA,99018,LA NONMETROPOLITAN AREA
32896,70654,LA,99018,LA NONMETROPOLITAN AREA
32897,70655,LA,99018,LA NONMETROPOLITAN AREA
32898,70656,LA,99018,LA NONMETROPOLITAN AREA
32899,70657,LA,99018,LA NONMETROPOLITAN AREA
32900,70658,LA,99018,LA NONMETROPOLITAN AREA
32901,70659,LA,99018,LA NONMETROPOLITAN AREA
32902,70660,LA,99018,LA NONMETROPOLITAN AREA
32903,70661,LA,29340,"Lake Charles, LA MSA"
32904,70662,LA,99018,LA NONMETROPOLITAN AREA
32905,70663,LA,29340,"Lake Charles, LA MSA"
32906,70664,LA,29340,"Lake Charles, LA MSA"
32907,70665,LA,29340,"Lake Charles, LA MSA"
32908,70668,LA,29340,"Lake Charles, LA MSA"
32909,70669,LA,29340,"Lake Charles, LA MSA"
32910,70704,LA,12940,"Baton Rouge, LA MSA"
32911,70706,LA,12940,"Baton Rouge, LA MSA"
32912,70707,LA,12940,"Baton Rouge, LA MSA"
32913,70710,LA,12940,"Baton Rouge, LA MSA"
32914,70711,LA,12940,"Baton Rouge, LA MSA"
32915,70712,LA,12940,"Baton Rouge, LA MSA"
32916,70714,LA,12940,"Baton Rouge, LA MSA"
32917,70715,LA,12940,"Baton Rouge, LA MSA"
32918,70716,LA,12940,"Baton Rouge, LA MSA"
32919,70717,LA,12940,"Baton Rouge, LA MSA"
32920,70718,LA,12940,"Baton Rouge, LA MSA"
32921,70719,LA,12940,"Baton Rouge, LA MSA"
